"","month","gains_losses","value","flux","case"
"267",3,"none_roof_conduction_loss",-15223.4969163383,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"268",3,"none_floor_conduction_loss",-73976.0044787828,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"269",3,"none_intwalls_conduction_loss",-36189.217396711,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"270",3,"south_extwalls_conduction_loss",-50446.3586427487,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"271",3,"north_extwalls_conduction_loss",-13654.6508766841,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"272",3,"west_extwalls_conduction_loss",-52788.2742373066,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"273",3,"east_extwalls_conduction_loss",-10122.3334550443,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"274",4,"none_roof_conduction_loss",-24998.0928063365,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"275",4,"none_floor_conduction_loss",-61215.5009744654,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"276",4,"none_intwalls_conduction_loss",-34370.8983889101,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"277",4,"south_extwalls_conduction_loss",-56286.1489937136,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"278",4,"north_extwalls_conduction_loss",-12462.5798604421,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"279",4,"west_extwalls_conduction_loss",-53297.2951653402,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"280",4,"east_extwalls_conduction_loss",-12301.2653035341,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"281",5,"none_roof_conduction_loss",-41683.8212458071,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"282",5,"none_floor_conduction_loss",-59627.8498988026,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"283",5,"none_intwalls_conduction_loss",-35883.3267564003,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"284",5,"south_extwalls_conduction_loss",-71042.3785692415,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"285",5,"north_extwalls_conduction_loss",-12873.7977752841,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"286",5,"west_extwalls_conduction_loss",-63668.050566418,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"287",5,"east_extwalls_conduction_loss",-17889.7340268209,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"288",6,"none_roof_conduction_loss",-51406.6509446307,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"289",6,"none_floor_conduction_loss",-76571.940691498,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"290",6,"none_intwalls_conduction_loss",-37211.3547111882,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"291",6,"south_extwalls_conduction_loss",-64714.7395218129,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"292",6,"north_extwalls_conduction_loss",-11163.6814903656,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"293",6,"west_extwalls_conduction_loss",-57187.0512504119,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"294",6,"east_extwalls_conduction_loss",-16892.9181904282,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"295",7,"none_roof_conduction_loss",-58301.1592999122,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"296",7,"none_floor_conduction_loss",-88865.3888065924,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"297",7,"none_intwalls_conduction_loss",-41895.7894437194,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"298",7,"south_extwalls_conduction_loss",-73725.869306493,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"299",7,"north_extwalls_conduction_loss",-10999.639355316,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"300",7,"west_extwalls_conduction_loss",-60044.9241345531,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"301",7,"east_extwalls_conduction_loss",-18359.7447502793,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"302",8,"none_roof_conduction_loss",-43716.9248775088,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"303",8,"none_floor_conduction_loss",-101739.949278115,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"304",8,"none_intwalls_conduction_loss",-49466.2484547523,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"305",8,"south_extwalls_conduction_loss",-76129.0433047558,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"306",8,"north_extwalls_conduction_loss",-13864.4681991874,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"307",8,"west_extwalls_conduction_loss",-63860.5851533559,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"308",8,"east_extwalls_conduction_loss",-17560.0466227443,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"309",9,"none_roof_conduction_loss",-20124.1598874385,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"310",9,"none_floor_conduction_loss",-109461.93800518,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"311",9,"none_intwalls_conduction_loss",-47036.9114532657,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"312",9,"south_extwalls_conduction_loss",-64143.8931017544,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"313",9,"north_extwalls_conduction_loss",-14405.4683109937,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"314",9,"west_extwalls_conduction_loss",-57955.586341304,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"315",9,"east_extwalls_conduction_loss",-12921.2145083811,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"316",10,"none_roof_conduction_loss",-19831.2681610415,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"317",10,"none_floor_conduction_loss",-104931.151192294,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"318",10,"none_intwalls_conduction_loss",-48947.1342112467,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"319",10,"south_extwalls_conduction_loss",-58860.4899231215,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"320",10,"north_extwalls_conduction_loss",-18965.7433303942,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"321",10,"west_extwalls_conduction_loss",-62262.011599161,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"322",10,"east_extwalls_conduction_loss",-13220.3493114555,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"323",11,"none_roof_conduction_loss",-17069.5983255942,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"324",11,"none_floor_conduction_loss",-121701.052530458,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"325",11,"none_intwalls_conduction_loss",-55517.7259274491,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"326",11,"south_extwalls_conduction_loss",-41088.5394025208,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"327",11,"north_extwalls_conduction_loss",-20374.4742594988,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"328",11,"west_extwalls_conduction_loss",-57720.1113181305,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"329",11,"east_extwalls_conduction_loss",-11610.9939465007,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"330",12,"none_roof_conduction_loss",-14534.9363765983,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"331",12,"none_floor_conduction_loss",-98296.1973215015,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"332",12,"none_intwalls_conduction_loss",-48660.3366106121,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"333",12,"south_extwalls_conduction_loss",-28619.4244790653,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"334",12,"north_extwalls_conduction_loss",-19954.1172489847,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"335",12,"west_extwalls_conduction_loss",-57111.2506825464,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"336",12,"east_extwalls_conduction_loss",-9306.74080222468,"Conduction","U001_Caso01_1a7_ac_in1_1.csv"
"337",1,"none_roof_solarrad_gain",35707.7570939388,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"338",1,"none_floor_solarrad_gain",38406.8805158072,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"339",1,"none_intwalls_solarrad_gain",40768.8820558797,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"340",1,"south_extwalls_solarrad_gain",10205.0417604218,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"341",1,"north_extwalls_solarrad_gain",5552.16554404528,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"342",1,"west_extwalls_solarrad_gain",17399.9460521775,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"343",1,"east_extwalls_solarrad_gain",5977.74283118424,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"344",2,"none_roof_solarrad_gain",31156.2235288058,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"345",2,"none_floor_solarrad_gain",33550.4420345009,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"346",2,"none_intwalls_solarrad_gain",34965.1767678256,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"347",2,"south_extwalls_solarrad_gain",9019.863151505,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"348",2,"north_extwalls_solarrad_gain",4849.20943978324,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"349",2,"west_extwalls_solarrad_gain",13889.5277147876,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"350",2,"east_extwalls_solarrad_gain",4468.63121583851,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"351",3,"none_roof_solarrad_gain",30543.2529691931,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"352",3,"none_floor_solarrad_gain",33724.930544496,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"353",3,"none_intwalls_solarrad_gain",36155.9035821114,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"354",3,"south_extwalls_solarrad_gain",8987.27072620296,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"355",3,"north_extwalls_solarrad_gain",4762.69300368657,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"356",3,"west_extwalls_solarrad_gain",12748.4541993692,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"357",3,"east_extwalls_solarrad_gain",4210.6182767898,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"358",4,"none_roof_solarrad_gain",25706.8996494813,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"359",4,"none_floor_solarrad_gain",28618.7160432968,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"360",4,"none_intwalls_solarrad_gain",30406.5114478161,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"361",4,"south_extwalls_solarrad_gain",7625.70635878238,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"362",4,"north_extwalls_solarrad_gain",4012.65143290918,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"363",4,"west_extwalls_solarrad_gain",10717.1655118686,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"364",4,"east_extwalls_solarrad_gain",3616.94089773949,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"365",5,"none_roof_solarrad_gain",21925.4009448281,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"366",5,"none_floor_solarrad_gain",24454.6630665716,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"367",5,"none_intwalls_solarrad_gain",25203.3317662653,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"368",5,"south_extwalls_solarrad_gain",6546.07751668197,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"369",5,"north_extwalls_solarrad_gain",3422.8493781211,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"370",5,"west_extwalls_solarrad_gain",9116.59122386438,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"371",5,"east_extwalls_solarrad_gain",3967.46145434826,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"372",6,"none_roof_solarrad_gain",19248.9218689299,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"373",6,"none_floor_solarrad_gain",21750.7593424971,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"374",6,"none_intwalls_solarrad_gain",21849.3454140224,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"375",6,"south_extwalls_solarrad_gain",6009.65940473389,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"376",6,"north_extwalls_solarrad_gain",3009.84193213777,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"377",6,"west_extwalls_solarrad_gain",8040.42778265303,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"378",6,"east_extwalls_solarrad_gain",4464.82227244639,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"379",7,"none_roof_solarrad_gain",22454.9093420172,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"380",7,"none_floor_solarrad_gain",25539.9265863273,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"381",7,"none_intwalls_solarrad_gain",25638.5588632846,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"382",7,"south_extwalls_solarrad_gain",6893.68745469513,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"383",7,"north_extwalls_solarrad_gain",3516.45732949676,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"384",7,"west_extwalls_solarrad_gain",9437.510914385,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"385",7,"east_extwalls_solarrad_gain",4689.89506840884,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"386",8,"none_roof_solarrad_gain",26368.6825617828,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"387",8,"none_floor_solarrad_gain",30224.6346418928,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"388",8,"none_intwalls_solarrad_gain",31824.4840950691,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"389",8,"south_extwalls_solarrad_gain",7979.98665813019,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"390",8,"north_extwalls_solarrad_gain",4133.36536226388,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"391",8,"west_extwalls_solarrad_gain",11158.50178468,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"392",8,"east_extwalls_solarrad_gain",4271.70759442035,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"393",9,"none_roof_solarrad_gain",30018.8665263417,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"394",9,"none_floor_solarrad_gain",33630.3032024837,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"395",9,"none_intwalls_solarrad_gain",35435.2198512963,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"396",9,"south_extwalls_solarrad_gain",8911.44851612541,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"397",9,"north_extwalls_solarrad_gain",4690.08915547345,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"398",9,"west_extwalls_solarrad_gain",12609.2673199299,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"399",9,"east_extwalls_solarrad_gain",4140.05683809775,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"400",10,"none_roof_solarrad_gain",32399.4878324232,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"401",10,"none_floor_solarrad_gain",35514.0860083836,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"402",10,"none_intwalls_solarrad_gain",38451.1935744801,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"403",10,"south_extwalls_solarrad_gain",9461.52249508248,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"404",10,"north_extwalls_solarrad_gain",5048.99738217792,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"405",10,"west_extwalls_solarrad_gain",13918.0565858013,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"406",10,"east_extwalls_solarrad_gain",4575.96613497994,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"407",11,"none_roof_solarrad_gain",34815.7023895416,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"408",11,"none_floor_solarrad_gain",38105.0366842038,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"409",11,"none_intwalls_solarrad_gain",40641.8459668473,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"410",11,"south_extwalls_solarrad_gain",10186.4391167413,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"411",11,"north_extwalls_solarrad_gain",5436.99875327971,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"412",11,"west_extwalls_solarrad_gain",17316.0816519439,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"413",11,"east_extwalls_solarrad_gain",5790.1805347443,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"414",12,"none_roof_solarrad_gain",36332.613754694,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"415",12,"none_floor_solarrad_gain",38895.8555377552,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"416",12,"none_intwalls_solarrad_gain",41470.6342074434,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"417",12,"south_extwalls_solarrad_gain",10476.1907628218,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"418",12,"north_extwalls_solarrad_gain",5663.40121193656,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"419",12,"west_extwalls_solarrad_gain",20077.2712100915,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"420",12,"east_extwalls_solarrad_gain",6481.08092668081,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"421",1,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"422",1,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"423",1,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"424",1,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"425",1,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"426",1,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"427",1,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"428",2,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"429",2,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"430",2,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"431",2,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"432",2,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"433",2,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"434",2,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"435",3,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"436",3,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"437",3,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"438",3,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"439",3,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"440",3,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"441",3,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"442",4,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"443",4,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"444",4,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"445",4,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"446",4,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"447",4,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"448",4,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"449",5,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"450",5,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"451",5,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"452",5,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"453",5,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"454",5,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"455",5,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
"456",6,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_ac_in1_1.csv"
