"","date_graph","time","month","day","gains_losses","value","flux","case"
"162",2019-11-23 17:00:00,18,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"163",2019-11-23 18:00:00,19,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"164",2019-11-23 19:00:00,20,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"165",2019-11-23 20:00:00,21,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"166",2019-11-23 21:00:00,22,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"167",2019-11-23 22:00:00,23,11,23,"south_extwalls_convection_gain",15.6378284760495,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"168",2019-11-23 23:00:00,24,11,23,"south_extwalls_convection_gain",21.1419895044808,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"169",2019-11-24 00:00:00,1,11,24,"south_extwalls_convection_gain",21.0823933438151,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"170",2019-11-24 01:00:00,2,11,24,"south_extwalls_convection_gain",21.3537976333822,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"171",2019-11-24 02:00:00,3,11,24,"south_extwalls_convection_gain",21.6092229060739,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"172",2019-11-24 03:00:00,4,11,24,"south_extwalls_convection_gain",21.4425248745084,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"173",2019-11-24 04:00:00,5,11,24,"south_extwalls_convection_gain",21.6372669482095,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"174",2019-11-24 05:00:00,6,11,24,"south_extwalls_convection_gain",21.6286180873345,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"175",2019-11-24 06:00:00,7,11,24,"south_extwalls_convection_gain",16.7951791218887,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"176",2019-11-24 07:00:00,8,11,24,"south_extwalls_convection_gain",10.8273556227136,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"177",2019-11-24 08:00:00,9,11,24,"south_extwalls_convection_gain",3.45118396720246,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"178",2019-11-24 09:00:00,10,11,24,"south_extwalls_convection_gain",0.769795212052298,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"179",2019-11-24 10:00:00,11,11,24,"south_extwalls_convection_gain",0.271412147627003,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"180",2019-11-24 11:00:00,12,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"181",2019-11-24 12:00:00,13,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"182",2019-11-24 13:00:00,14,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"183",2019-11-24 14:00:00,15,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"184",2019-11-24 15:00:00,16,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"185",2019-11-24 16:00:00,17,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"186",2019-11-24 17:00:00,18,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"187",2019-11-24 18:00:00,19,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"188",2019-11-24 19:00:00,20,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"189",2019-11-24 20:00:00,21,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"190",2019-11-24 21:00:00,22,11,24,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"191",2019-11-24 22:00:00,23,11,24,"south_extwalls_convection_gain",4.65180149959192,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"192",2019-11-24 23:00:00,24,11,24,"south_extwalls_convection_gain",10.1595386870453,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"193",2019-11-23 00:00:00,1,11,23,"north_extwalls_convection_gain",9.86015524652587,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"194",2019-11-23 01:00:00,2,11,23,"north_extwalls_convection_gain",9.60589096442999,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"195",2019-11-23 02:00:00,3,11,23,"north_extwalls_convection_gain",9.70439401172845,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"196",2019-11-23 03:00:00,4,11,23,"north_extwalls_convection_gain",9.62779127025134,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"197",2019-11-23 04:00:00,5,11,23,"north_extwalls_convection_gain",9.69971570772989,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"198",2019-11-23 05:00:00,6,11,23,"north_extwalls_convection_gain",9.22025873229968,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"199",2019-11-23 06:00:00,7,11,23,"north_extwalls_convection_gain",8.4052610056073,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"200",2019-11-23 07:00:00,8,11,23,"north_extwalls_convection_gain",7.27185631692353,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"201",2019-11-23 08:00:00,9,11,23,"north_extwalls_convection_gain",3.92658078911658,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"202",2019-11-23 09:00:00,10,11,23,"north_extwalls_convection_gain",2.15994853544691,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"203",2019-11-23 10:00:00,11,11,23,"north_extwalls_convection_gain",0.638294065484196,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
