"","month","gains_losses","value","case"
"1099",11,"none_roof_convection_loss",-888.703365301753,"U001_Caso01_1a7_vn_nbr_1.csv"
"1100",11,"none_floor_convection_loss",-9563.70345170079,"U001_Caso01_1a7_vn_nbr_1.csv"
"1101",11,"none_intwalls_convection_loss",-7318.54153994596,"U001_Caso01_1a7_vn_nbr_1.csv"
"1102",11,"south_extwalls_convection_loss",-2953.18114639402,"U001_Caso01_1a7_vn_nbr_1.csv"
"1103",11,"north_extwalls_convection_loss",-1792.98695398958,"U001_Caso01_1a7_vn_nbr_1.csv"
"1104",11,"west_extwalls_convection_loss",-5899.34431597772,"U001_Caso01_1a7_vn_nbr_1.csv"
"1105",11,"east_extwalls_convection_loss",-778.938839818865,"U001_Caso01_1a7_vn_nbr_1.csv"
"1106",11,"south_windows_convection_loss",-5042.05708245908,"U001_Caso01_1a7_vn_nbr_1.csv"
"1107",11,"west_windows_convection_loss",-4072.77561777368,"U001_Caso01_1a7_vn_nbr_1.csv"
"1108",12,"none_roof_convection_loss",-249.123576571753,"U001_Caso01_1a7_vn_nbr_1.csv"
"1109",12,"none_floor_convection_loss",-6803.28653818167,"U001_Caso01_1a7_vn_nbr_1.csv"
"1110",12,"none_intwalls_convection_loss",-5785.12576404431,"U001_Caso01_1a7_vn_nbr_1.csv"
"1111",12,"south_extwalls_convection_loss",-1468.59071965596,"U001_Caso01_1a7_vn_nbr_1.csv"
"1112",12,"north_extwalls_convection_loss",-1719.02318644883,"U001_Caso01_1a7_vn_nbr_1.csv"
"1113",12,"west_extwalls_convection_loss",-5339.49831918036,"U001_Caso01_1a7_vn_nbr_1.csv"
"1114",12,"east_extwalls_convection_loss",-557.006192449387,"U001_Caso01_1a7_vn_nbr_1.csv"
"1115",12,"south_windows_convection_loss",-4513.51574883272,"U001_Caso01_1a7_vn_nbr_1.csv"
"1116",12,"west_windows_convection_loss",-3807.61921812674,"U001_Caso01_1a7_vn_nbr_1.csv"
"1117",1,"internal_gains",59146.7538498506,"U001_Caso01_1a7_vn_nbr_1.csv"
"1118",1,"vn_window_loss",-201429.693568983,"U001_Caso01_1a7_vn_nbr_1.csv"
"1119",1,"vn_window_gain",19.6286783609025,"U001_Caso01_1a7_vn_nbr_1.csv"
"1120",1,"vn_interzone_loss",-41410.690530217,"U001_Caso01_1a7_vn_nbr_1.csv"
"1121",1,"vn_interzone_gain",55048.3795959467,"U001_Caso01_1a7_vn_nbr_1.csv"
"1122",2,"internal_gains",51484.1872586504,"U001_Caso01_1a7_vn_nbr_1.csv"
"1123",2,"vn_window_loss",-182041.387152511,"U001_Caso01_1a7_vn_nbr_1.csv"
"1124",2,"vn_window_gain",84.4817970544221,"U001_Caso01_1a7_vn_nbr_1.csv"
"1125",2,"vn_interzone_loss",-36626.0234135728,"U001_Caso01_1a7_vn_nbr_1.csv"
"1126",2,"vn_interzone_gain",57595.5908509814,"U001_Caso01_1a7_vn_nbr_1.csv"
"1127",3,"internal_gains",60111.5725518319,"U001_Caso01_1a7_vn_nbr_1.csv"
"1128",3,"vn_window_loss",-221485.295519671,"U001_Caso01_1a7_vn_nbr_1.csv"
"1129",3,"vn_window_gain",2.03398161711028,"U001_Caso01_1a7_vn_nbr_1.csv"
"1130",3,"vn_interzone_loss",-38521.1278839381,"U001_Caso01_1a7_vn_nbr_1.csv"
"1131",3,"vn_interzone_gain",73213.3035147171,"U001_Caso01_1a7_vn_nbr_1.csv"
"1132",4,"internal_gains",60547.5564004474,"U001_Caso01_1a7_vn_nbr_1.csv"
"1133",4,"vn_window_loss",-181522.690945849,"U001_Caso01_1a7_vn_nbr_1.csv"
"1134",4,"vn_window_gain",70.9470742921731,"U001_Caso01_1a7_vn_nbr_1.csv"
"1135",4,"vn_interzone_loss",-26078.1318520727,"U001_Caso01_1a7_vn_nbr_1.csv"
"1136",4,"vn_interzone_gain",61191.7933653325,"U001_Caso01_1a7_vn_nbr_1.csv"
"1137",5,"internal_gains",67914.7512918852,"U001_Caso01_1a7_vn_nbr_1.csv"
"1138",5,"vn_window_loss",-145959.948889225,"U001_Caso01_1a7_vn_nbr_1.csv"
"1139",5,"vn_window_gain",82.757494185351,"U001_Caso01_1a7_vn_nbr_1.csv"
"1140",5,"vn_interzone_loss",-25477.9306221548,"U001_Caso01_1a7_vn_nbr_1.csv"
"1141",5,"vn_interzone_gain",55057.3865381691,"U001_Caso01_1a7_vn_nbr_1.csv"
"1142",6,"internal_gains",66894.8746126858,"U001_Caso01_1a7_vn_nbr_1.csv"
"1143",6,"vn_window_loss",-89950.7332057008,"U001_Caso01_1a7_vn_nbr_1.csv"
"1144",6,"vn_window_gain",351.261042429708,"U001_Caso01_1a7_vn_nbr_1.csv"
"1145",6,"vn_interzone_loss",-19352.0946132168,"U001_Caso01_1a7_vn_nbr_1.csv"
"1146",6,"vn_interzone_gain",43264.9307829335,"U001_Caso01_1a7_vn_nbr_1.csv"
"1147",7,"internal_gains",69216.1549692824,"U001_Caso01_1a7_vn_nbr_1.csv"
"1148",7,"vn_window_loss",-99534.3834082967,"U001_Caso01_1a7_vn_nbr_1.csv"
"1149",7,"vn_window_gain",473.468821393222,"U001_Caso01_1a7_vn_nbr_1.csv"
"1150",7,"vn_interzone_loss",-19079.6273359662,"U001_Caso01_1a7_vn_nbr_1.csv"
"1151",7,"vn_interzone_gain",53355.4316622493,"U001_Caso01_1a7_vn_nbr_1.csv"
"1152",8,"internal_gains",67651.4897490599,"U001_Caso01_1a7_vn_nbr_1.csv"
"1153",8,"vn_window_loss",-136960.510090328,"U001_Caso01_1a7_vn_nbr_1.csv"
"1154",8,"vn_window_gain",697.715055481128,"U001_Caso01_1a7_vn_nbr_1.csv"
"1155",8,"vn_interzone_loss",-22499.2295168451,"U001_Caso01_1a7_vn_nbr_1.csv"
"1156",8,"vn_interzone_gain",56214.4178854695,"U001_Caso01_1a7_vn_nbr_1.csv"
"1157",9,"internal_gains",63812.7667463072,"U001_Caso01_1a7_vn_nbr_1.csv"
"1158",9,"vn_window_loss",-193304.45029752,"U001_Caso01_1a7_vn_nbr_1.csv"
"1159",9,"vn_window_gain",452.760370336974,"U001_Caso01_1a7_vn_nbr_1.csv"
"1160",9,"vn_interzone_loss",-33413.0569726809,"U001_Caso01_1a7_vn_nbr_1.csv"
"1161",9,"vn_interzone_gain",68399.7515029467,"U001_Caso01_1a7_vn_nbr_1.csv"
"1162",10,"internal_gains",66357.4759778988,"U001_Caso01_1a7_vn_nbr_1.csv"
"1163",10,"vn_window_loss",-218350.445549259,"U001_Caso01_1a7_vn_nbr_1.csv"
"1164",10,"vn_window_gain",358.421585826232,"U001_Caso01_1a7_vn_nbr_1.csv"
"1165",10,"vn_interzone_loss",-33800.7408421376,"U001_Caso01_1a7_vn_nbr_1.csv"
"1166",10,"vn_interzone_gain",66541.5674093381,"U001_Caso01_1a7_vn_nbr_1.csv"
"1167",11,"internal_gains",61936.9934775611,"U001_Caso01_1a7_vn_nbr_1.csv"
"1168",11,"vn_window_loss",-210615.048060169,"U001_Caso01_1a7_vn_nbr_1.csv"
"1169",11,"vn_window_gain",192.677147578816,"U001_Caso01_1a7_vn_nbr_1.csv"
"1170",11,"vn_interzone_loss",-34716.2053321616,"U001_Caso01_1a7_vn_nbr_1.csv"
"1171",11,"vn_interzone_gain",58565.6215419686,"U001_Caso01_1a7_vn_nbr_1.csv"
"1172",12,"internal_gains",60686.6499146853,"U001_Caso01_1a7_vn_nbr_1.csv"
"1173",12,"vn_window_loss",-229036.27777096,"U001_Caso01_1a7_vn_nbr_1.csv"
"1174",12,"vn_window_gain",38.9496548202394,"U001_Caso01_1a7_vn_nbr_1.csv"
"1175",12,"vn_interzone_loss",-40376.254518466,"U001_Caso01_1a7_vn_nbr_1.csv"
"1176",12,"vn_interzone_gain",67050.5277280841,"U001_Caso01_1a7_vn_nbr_1.csv"
