"","month","gains_losses","value","case","city","app","case_graph","gains","exchange","MonthAbb","per"
"168",4,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Apr",0
"169",4,"vn_window_loss",-24.1562439015075,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Apr",1e-04
"170",4,"vn_window_gain",216.345891326978,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Apr",0.001
"171",4,"vn_interzone_loss",-7730.89671652129,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Apr",0.0376
"172",4,"vn_interzone_gain",4107.37216445533,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Apr",0.0199
"173",5,"internal_gains",32501.513259463,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","May",0.1311
"174",5,"cooling",-222768.629327643,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","May",0.9028
"175",5,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","May",0
"176",5,"vn_window_loss",-277.216628476726,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","May",0.0011
"177",5,"vn_window_gain",208.084068688889,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","May",8e-04
"178",5,"vn_interzone_loss",-9254.35234802317,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","May",0.0375
"179",5,"vn_interzone_gain",4798.48203712387,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","May",0.0194
"180",6,"internal_gains",31447.5345911973,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Jun",0.128
"181",6,"cooling",-220351.037094136,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Jun",0.9015
"182",6,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Jun",0
"183",6,"vn_window_loss",-174.915394042361,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Jun",7e-04
"184",6,"vn_window_gain",158.790510355878,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Jun",6e-04
"185",6,"vn_interzone_loss",-9352.95035316854,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Jun",0.0383
"186",6,"vn_interzone_gain",4830.98570826741,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Jun",0.0197
"187",7,"internal_gains",32493.0530439307,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Jul",0.1251
"188",7,"cooling",-231894.642154549,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Jul",0.8975
"189",7,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Jul",0
"190",7,"vn_window_loss",-176.537764345823,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Jul",7e-04
"191",7,"vn_window_gain",152.209089630991,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Jul",6e-04
"192",7,"vn_interzone_loss",-10244.6115356998,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Jul",0.0397
"193",7,"vn_interzone_gain",5204.72781513694,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Jul",0.02
"194",8,"internal_gains",32482.3204422725,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Aug",0.1167
"195",8,"cooling",-245879.109725353,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Aug",0.8881
"196",8,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Aug",0
"197",8,"vn_window_loss",-160.11526752726,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Aug",6e-04
"198",8,"vn_window_gain",189.372680707767,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Aug",7e-04
"199",8,"vn_interzone_loss",-12485.0959725766,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Aug",0.0451
"200",8,"vn_interzone_gain",5391.67210145762,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Aug",0.0194
"201",9,"internal_gains",31430.1013135146,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Sep",0.1126
"202",9,"cooling",-246761.627549807,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Sep",0.8893
"203",9,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Sep",0
"204",9,"vn_window_loss",-185.532771628395,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Sep",7e-04
"205",9,"vn_window_gain",222.249454845653,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Sep",8e-04
"206",9,"vn_interzone_loss",-13128.3071698771,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Sep",0.0473
"207",9,"vn_interzone_gain",5437.38269508197,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Sep",0.0195
"208",10,"internal_gains",32476.1438061263,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Oct",0.1113
"209",10,"cooling",-258121.737752242,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Oct",0.8897
"210",10,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Oct",0
"211",10,"vn_window_loss",-226.395252990344,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Oct",8e-04
"212",10,"vn_window_gain",217.246270918766,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Oct",7e-04
"213",10,"vn_interzone_loss",-14905.7539881391,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Oct",0.0514
"214",10,"vn_interzone_gain",5651.44466923186,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Oct",0.0194
"215",11,"internal_gains",31414.3818282193,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Nov",0.1032
"216",11,"cooling",-270190.988959649,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Nov",0.8927
"217",11,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Nov",0
"218",11,"vn_window_loss",-139.339757515819,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Nov",5e-04
"219",11,"vn_window_gain",264.118185380045,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Nov",9e-04
"220",11,"vn_interzone_loss",-15814.5466330711,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Nov",0.0522
"221",11,"vn_interzone_gain",5969.76137485475,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Nov",0.0196
"222",12,"internal_gains",32477.6200106729,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","internal_gains","Dec",0.1112
"223",12,"cooling",-259445.496661953,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","cooling","Dec",0.8933
"224",12,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","heating","Dec",0
"225",12,"vn_window_loss",-315.161477599839,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_window","Dec",0.0011
"226",12,"vn_window_gain",230.823920603885,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_window","Dec",8e-04
"227",12,"vn_interzone_loss",-14632.3451990655,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","loss","vn_interzone","Dec",0.0504
"228",12,"vn_interzone_gain",5651.69042357163,"U001_Caso01_1a7_ac_in1_1.csv","belem","DORM1","Air Conditioner","gain","vn_interzone","Dec",0.0193
"229",1,"none_roof_convection_gain",31271.6331502986,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jan",0.1243
"230",1,"none_floor_convection_gain",53030.9933049918,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jan",0.2107
"231",1,"none_intwalls_convection_gain",66013.5987651116,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jan",0.2623
"232",1,"south_extwalls_convection_gain",22649.3607047548,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jan",0.09
"233",1,"east_extwalls_convection_gain",38973.5598989605,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jan",0.1549
"234",1,"south_windows_convection_gain",2704.17748323752,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Jan",0.0107
"235",2,"none_roof_convection_gain",26046.4663004743,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Feb",0.124
"236",2,"none_floor_convection_gain",44063.6171216366,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Feb",0.2097
"237",2,"none_intwalls_convection_gain",54453.9134872762,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Feb",0.2592
"238",2,"south_extwalls_convection_gain",16299.7836642016,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Feb",0.0776
"239",2,"east_extwalls_convection_gain",33854.5025716854,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Feb",0.1611
"240",2,"south_windows_convection_gain",2236.97119526225,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Feb",0.0106
"241",3,"none_roof_convection_gain",24460.962943501,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Mar",0.122
"242",3,"none_floor_convection_gain",39240.2274764467,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Mar",0.1957
"243",3,"none_intwalls_convection_gain",51128.280536372,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Mar",0.255
"244",3,"south_extwalls_convection_gain",12916.1510156218,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Mar",0.0644
"245",3,"east_extwalls_convection_gain",34223.3308067497,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Mar",0.1707
"246",3,"south_windows_convection_gain",2294.28296486396,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Mar",0.0114
"247",4,"none_roof_convection_gain",25382.0174104102,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Apr",0.1232
"248",4,"none_floor_convection_gain",40174.5074691188,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Apr",0.195
"249",4,"none_intwalls_convection_gain",53250.0336686016,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Apr",0.2584
"250",4,"south_extwalls_convection_gain",13413.220212066,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Apr",0.0651
"251",4,"east_extwalls_convection_gain",35941.4511434355,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Apr",0.1744
"252",4,"south_windows_convection_gain",2555.6496426717,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Apr",0.0124
"253",5,"none_roof_convection_gain",31017.7948690012,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","May",0.1253
"254",5,"none_floor_convection_gain",50628.3795549455,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","May",0.2046
"255",5,"none_intwalls_convection_gain",65976.4291717491,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","May",0.2666
"256",5,"south_extwalls_convection_gain",15613.0484172211,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","May",0.0631
"257",5,"east_extwalls_convection_gain",44413.5920441515,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","May",0.1795
"258",5,"south_windows_convection_gain",2724.66991040438,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","May",0.011
"259",6,"none_roof_convection_gain",30131.0030920092,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jun",0.1228
"260",6,"none_floor_convection_gain",52173.4549353982,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jun",0.2127
"261",6,"none_intwalls_convection_gain",66398.0126942169,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jun",0.2707
"262",6,"south_extwalls_convection_gain",14994.9244543122,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jun",0.0611
"263",6,"east_extwalls_convection_gain",43300.7676935425,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jun",0.1765
"264",6,"south_windows_convection_gain",2299.1722927028,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Jun",0.0094
"265",7,"none_roof_convection_gain",32514.2478587133,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Jul",0.1254
"266",7,"none_floor_convection_gain",55085.0666358871,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Jul",0.2125
"267",7,"none_intwalls_convection_gain",70330.7638756964,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Jul",0.2713
"268",7,"south_extwalls_convection_gain",15631.5171389321,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Jul",0.0603
"269",7,"east_extwalls_convection_gain",45796.670865231,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Jul",0.1767
"270",7,"south_windows_convection_gain",2447.85757622619,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Jul",0.0094
"271",8,"none_roof_convection_gain",35608.8820966067,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Aug",0.1283
"272",8,"none_floor_convection_gain",57899.0744530121,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Aug",0.2087
"273",8,"none_intwalls_convection_gain",74386.6815187498,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Aug",0.2681
"274",8,"south_extwalls_convection_gain",17066.5726165332,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Aug",0.0615
"275",8,"east_extwalls_convection_gain",52319.0585143568,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Aug",0.1885
"276",8,"south_windows_convection_gain",2563.73962234491,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Aug",0.0092
"277",9,"none_roof_convection_gain",36609.2228218837,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Sep",0.1318
"278",9,"none_floor_convection_gain",56986.5980300132,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Sep",0.2052
"279",9,"none_intwalls_convection_gain",73149.562329345,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Sep",0.2634
"280",9,"south_extwalls_convection_gain",17857.5843551162,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Sep",0.0643
"281",9,"east_extwalls_convection_gain",53647.4266012624,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Sep",0.1932
"282",9,"south_windows_convection_gain",2816.29761930691,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Sep",0.0101
"283",10,"none_roof_convection_gain",38168.6232638675,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Oct",0.1317
"284",10,"none_floor_convection_gain",59552.4777440737,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Oct",0.2054
"285",10,"none_intwalls_convection_gain",76067.2037881371,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Oct",0.2624
"286",10,"south_extwalls_convection_gain",20915.0520293412,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Oct",0.0722
"287",10,"east_extwalls_convection_gain",54179.103079479,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Oct",0.1869
"288",10,"south_windows_convection_gain",3069.60644028818,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Oct",0.0106
"289",11,"none_roof_convection_gain",38873.4521826057,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Nov",0.1288
"290",11,"none_floor_convection_gain",60390.7773051037,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Nov",0.2001
"291",11,"none_intwalls_convection_gain",79573.1388906129,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Nov",0.2636
"292",11,"south_extwalls_convection_gain",28795.5867931997,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Nov",0.0954
"293",11,"east_extwalls_convection_gain",53385.0600547205,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Nov",0.1769
"294",11,"south_windows_convection_gain",3613.48987619488,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Nov",0.012
"295",12,"none_roof_convection_gain",36081.1086185519,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","roof","Dec",0.1246
"296",12,"none_floor_convection_gain",59886.2938239816,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","floor","Dec",0.2067
"297",12,"none_intwalls_convection_gain",76228.9250775153,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","intwalls","Dec",0.2632
"298",12,"south_extwalls_convection_gain",28778.4941246721,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_extwalls","Dec",0.0994
"299",12,"east_extwalls_convection_gain",47295.1077474611,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","east_extwalls","Dec",0.1633
"300",12,"south_windows_convection_gain",3492.94708764248,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","gain","south_windows","Dec",0.0121
"301",1,"none_roof_convection_loss",-582.938850051579,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","loss","roof","Jan",0.0023
"302",1,"none_floor_convection_loss",-3361.60730904414,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","loss","floor","Jan",0.0134
"303",1,"none_intwalls_convection_loss",-9371.12260996137,"U001_Caso01_1a7_ac_nbr_1.csv","belem","DORM1","Air Conditioner","loss","intwalls","Jan",0.0373
